keyword,title,brand,price,raw_price,rating,reviews,platform,position,delivery,discount_pct,price_range,visibility_score,link,thumbnail,data_source
air fryer India,LG air fryer India Model 409,LG,30972.0,,3.5,2526,Croma,107,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 744,Philips,12043.0,,3.9,3591,Croma,128,5 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 707,Puma,34331.0,,3.9,662,Amazon,123,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 138,HP,23754.5,,4.6,1009,Amazon,108,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 702,Samsung,16855.0,,3.4,1687,Amazon,129,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Samsung air fryer India Model 320,Samsung,25030.0,,3.7,3449,Reliance Digital,109,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 115,HP,6514.0,,3.7,2024,Amazon,121,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Boat men running shoes Model 613,Boat,37203.0,,3.5,4794,Reliance Digital,122,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 455,LG,14463.0,,4.6,3414,Reliance Digital,110,2 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 900,Sony,23499.0,,3.8,0,Reliance Digital,130,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 410,LG,14986.0,,3.1,2293,Reliance Digital,124,5 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 901,LG,10247.0,,3.6,2696,Reliance Digital,99,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 534,Philips,35646.0,,4.7,2485,Amazon,125,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Philips men running shoes Model 324,Philips,24783.0,,3.0,1077,Croma,123,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Sony air fryer India Model 915,Sony,21233.0,,4.6,57,Croma,112,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 372,Dell,24312.0,,3.6,389,Croma,100,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 178,Boat,22100.5,,4.9,2712,Croma,124,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 937,HP,45235.0,,2.5,1819,Reliance Digital,126,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 692,Nike,6110.0,,2.9,3598,Croma,125,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 815,HP,5912.0,,3.6,80,Reliance Digital,127,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 101,Sony,35363.0,,4.4,2354,Amazon,128,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 415,Puma,8944.0,,3.7,2974,Amazon,129,2 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,HP air fryer India Model 947,HP,26570.0,,4.9,1076,Croma,113,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 212,MI,12632.0,,3.0,2291,Flipkart,131,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 314,HP,40602.0,,4.0,4062,Amazon,101,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Nike air fryer India Model 150,Nike,26407.0,,2.9,3910,Reliance Digital,114,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 129,HP,42006.0,,4.5,3287,Flipkart,127,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 363,Dell,23530.0,,4.0,641,Flipkart,115,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 347,Nike,31724.0,,3.1,612,Reliance Digital,128,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 280,Philips,23316.0,,2.5,1090,Flipkart,132,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 440,Samsung,13597.0,,3.6,4156,Amazon,130,2 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 635,Philips,12598.0,,4.1,3062,Amazon,133,2 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Sony men running shoes Model 596,Sony,12685.0,,5.0,1964,Flipkart,129,2 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,LG air fryer India Model 884,LG,3840.0,,4.9,2735,Croma,116,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Nike air fryer India Model 458,Nike,9171.0,,2.5,3658,Reliance Digital,117,2 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Samsung men running shoes Model 561,Samsung,22100.5,,3.5,4897,Amazon,130,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 997,Boat,44964.0,,3.6,802,Amazon,131,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 348,LG,23754.5,,4.3,806,Reliance Digital,118,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 235,Puma,44793.0,,4.2,4777,Flipkart,131,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 224,Sony,5069.0,,4.3,2597,Reliance Digital,134,2 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 226,MI,14746.0,,3.1,1199,Croma,102,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 262,Nike,19476.0,,4.0,4865,Amazon,132,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 563,HP,26629.0,,3.8,371,Croma,132,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 315,LG,24312.0,,2.5,517,Amazon,103,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 553,Philips,27079.5,,4.6,1856,Flipkart,133,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 573,HP,34168.0,,4.3,1223,Flipkart,134,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 911,Sony,1095.0,,3.5,2227,Reliance Digital,136,5 Days,0.0,Economy (500-2K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 342,MI,24507.0,,2.7,389,Amazon,137,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 764,Sony,26390.0,,4.1,1905,Croma,138,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 978,Boat,42076.0,,3.7,2971,Amazon,133,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 210,Samsung,11972.0,,3.6,629,Flipkart,139,2 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 133,HP,3630.0,,3.7,4648,Amazon,140,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 837,MI,13147.0,,4.2,32,Croma,104,5 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,Puma air fryer India Model 186,Puma,23754.5,,3.8,1856,Flipkart,119,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 541,MI,18499.0,,3.4,2522,Reliance Digital,141,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 286,Sony,12239.0,,3.7,4088,Croma,135,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 383,Puma,45126.0,,3.0,3458,Amazon,136,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 133,Dell,5073.0,,3.3,515,Reliance Digital,105,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 103,HP,9195.0,,4.3,426,Amazon,137,5 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 731,LG,24312.0,,3.0,3496,Amazon,106,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 554,MI,7198.0,,4.8,4075,Amazon,142,5 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 535,Puma,42894.0,,4.0,387,Flipkart,138,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 114,Puma,19237.0,,4.2,2847,Croma,120,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 168,LG,229430.0,,3.2,2872,Flipkart,107,2 Days,0.0,Luxury (50K+),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 171,MI,48035.0,,4.6,4068,Flipkart,108,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 226,MI,45427.0,,3.8,3127,Flipkart,143,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 726,Sony,2163.0,,3.5,1528,Reliance Digital,139,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 626,Boat,21070.0,,3.5,2232,Amazon,109,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 277,HP,36657.0,,4.7,4480,Croma,144,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 527,HP,38330.0,,3.3,1963,Flipkart,121,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 948,Boat,10068.0,,4.5,3869,Reliance Digital,134,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 896,LG,47595.0,,4.1,2583,Reliance Digital,140,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 404,LG,23754.5,,3.4,4079,Amazon,122,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 164,Dell,45070.0,,4.1,2690,Flipkart,110,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Nike air fryer India Model 194,Nike,31793.0,,3.8,2201,Amazon,123,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 173,Boat,47111.0,,3.6,2074,Reliance Digital,145,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 145,Samsung,44221.0,,4.5,4997,Croma,146,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 321,MI,28313.0,,3.5,4186,Reliance Digital,147,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 163,LG,22657.0,,3.8,3631,Croma,124,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 889,Philips,861.0,,5.0,1382,Amazon,148,2 Days,0.0,Economy (500-2K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 172,Nike,27079.5,,3.0,263,Croma,141,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 541,Philips,46064.0,,4.9,3147,Reliance Digital,142,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Philips air fryer India Model 594,Philips,41057.0,,3.6,3166,Reliance Digital,125,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 891,HP,42516.0,,4.6,2855,Croma,111,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 552,HP,46946.0,,2.7,3568,Flipkart,112,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 509,MI,8160.0,,3.8,4917,Reliance Digital,149,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 163,Sony,30641.0,,4.0,3963,Flipkart,150,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 605,Samsung,40321.0,,3.9,2672,Croma,135,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 229,Samsung,24312.0,,2.7,439,Amazon,113,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 553,Puma,41567.0,,4.5,2251,Amazon,126,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 990,Puma,27357.0,,3.7,1960,Croma,143,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 178,Boat,5007.0,,4.5,543,Amazon,114,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 658,LG,19178.0,,4.9,4495,Reliance Digital,144,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 392,MI,18929.0,,3.7,4407,Amazon,151,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 426,HP,22209.0,,3.8,1544,Reliance Digital,127,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 777,Dell,11887.0,,2.7,153,Flipkart,115,2 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 798,Philips,24312.0,,3.6,0,Flipkart,116,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Nike air fryer India Model 948,Nike,17183.0,,2.7,130,Croma,128,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 218,HP,1280.0,,3.8,4982,Flipkart,152,Free Delivery,0.0,Economy (500-2K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 209,Philips,27815.0,,3.2,4406,Reliance Digital,153,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Puma men running shoes Model 923,Puma,49220.0,,2.8,3066,Flipkart,136,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Boat air fryer India Model 706,Boat,23754.5,,2.8,750,Reliance Digital,129,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 398,LG,4006.0,,3.9,3536,Reliance Digital,145,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Philips air fryer India Model 348,Philips,14376.0,,4.6,2307,Croma,130,5 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Sony men running shoes Model 458,Sony,7058.0,,3.1,516,Reliance Digital,137,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 451,Dell,27079.5,,3.4,3942,Croma,146,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 143,Sony,27040.0,,3.5,3942,Reliance Digital,154,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 902,LG,36998.0,,5.0,2677,Reliance Digital,147,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 168,HP,20097.0,,3.5,2880,Croma,117,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 817,Dell,8299.0,,3.7,0,Flipkart,148,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 436,Samsung,38648.0,,4.2,2095,Croma,155,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 921,LG,16964.0,,2.7,4354,Reliance Digital,131,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 351,LG,23754.5,,4.1,3041,Amazon,132,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Sony men running shoes Model 584,Sony,22100.5,,4.1,411,Croma,138,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 675,MI,2014.0,,3.7,1428,Reliance Digital,156,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Dell air fryer India Model 399,Dell,3266.0,,3.2,3596,Amazon,133,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 305,MI,15697.0,,3.7,1940,Flipkart,118,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Sony air fryer India Model 459,Sony,23754.5,,3.8,3674,Reliance Digital,134,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 852,Sony,4773.0,,4.5,3005,Croma,157,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 440,Sony,4334.0,,2.5,2041,Flipkart,158,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Nike air fryer India Model 186,Nike,21352.0,,3.3,2849,Croma,135,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Dell men running shoes Model 200,Dell,31794.0,,4.0,354,Amazon,139,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 577,HP,38962.0,,2.9,99,Croma,149,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 966,Dell,28133.0,,4.4,2950,Flipkart,150,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 470,Philips,37042.0,,4.9,4107,Flipkart,119,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 136,Philips,114690.0,,3.4,2456,Reliance Digital,151,Free Delivery,0.0,Luxury (50K+),0.0,,,csv
men running shoes,Boat men running shoes Model 839,Boat,2510.0,,2.5,3356,Croma,140,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 918,Samsung,41601.0,,2.9,2072,Croma,152,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 663,Dell,5712.0,,4.2,1139,Amazon,159,5 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,Nike air fryer India Model 610,Nike,39140.0,,2.9,3032,Amazon,136,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 799,Nike,5743.0,,3.8,1695,Flipkart,141,5 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Sony men running shoes Model 547,Sony,2086.0,,4.6,2882,Croma,142,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Samsung air fryer India Model 355,Samsung,43541.0,,3.3,2088,Amazon,137,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 983,MI,2556.0,,3.3,951,Flipkart,121,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 422,Sony,40011.0,,3.9,108,Reliance Digital,122,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 829,LG,48584.0,,3.1,1055,Reliance Digital,123,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 549,HP,35974.0,,4.0,3831,Amazon,153,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Philips men running shoes Model 919,Philips,3772.0,,3.7,1377,Croma,143,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Sony air fryer India Model 331,Sony,12621.0,,3.0,2262,Flipkart,138,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 220,LG,39474.0,,3.1,1988,Reliance Digital,154,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 327,Sony,24312.0,,4.2,1332,Amazon,124,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 785,Samsung,7514.0,,3.1,4026,Reliance Digital,144,5 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Samsung men running shoes Model 174,Samsung,47927.0,,2.7,3938,Amazon,145,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Philips air fryer India Model 978,Philips,23754.5,,5.0,843,Amazon,139,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 658,Samsung,33900.0,,4.0,458,Reliance Digital,146,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Sony men running shoes Model 587,Sony,44061.0,,3.7,0,Amazon,147,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 299,HP,19916.0,,4.6,281,Reliance Digital,160,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 117,Boat,42880.0,,2.6,3811,Flipkart,125,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 418,MI,3327.0,,4.4,1863,Flipkart,161,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 738,Samsung,48929.0,,3.5,2114,Croma,162,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 316,Sony,23499.0,,4.8,760,Amazon,163,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 250,Samsung,18528.0,,4.4,4222,Amazon,148,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 574,Sony,23499.0,,2.8,2634,Amazon,164,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 312,HP,34695.0,,3.4,3977,Reliance Digital,155,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Puma men running shoes Model 761,Puma,23220.0,,4.5,3713,Flipkart,149,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Sony air fryer India Model 395,Sony,18860.0,,2.6,2188,Flipkart,140,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Sony men running shoes Model 654,Sony,37225.0,,4.9,1798,Croma,150,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 322,Philips,38800.0,,4.2,3643,Croma,165,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 215,Sony,383970.0,,3.3,3512,Reliance Digital,126,5 Days,0.0,Luxury (50K+),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 650,MI,20379.0,,4.0,1776,Croma,127,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Philips air fryer India Model 933,Philips,23754.5,,4.7,4077,Flipkart,141,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 869,Boat,45800.0,,4.5,2207,Reliance Digital,128,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Sony men running shoes Model 120,Sony,46739.0,,4.6,3913,Amazon,151,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 324,Boat,38021.0,,3.8,3188,Croma,166,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 315,LG,3378.0,,3.8,1762,Reliance Digital,167,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 895,Sony,23499.0,,4.5,4979,Croma,168,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 828,MI,29703.0,,2.6,3912,Croma,169,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Samsung air fryer India Model 610,Samsung,23754.5,,3.9,2771,Croma,142,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 527,HP,30519.0,,4.9,4510,Reliance Digital,156,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 610,Sony,36000.0,,3.9,3800,Amazon,157,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 578,Dell,36341.0,,4.8,883,Flipkart,143,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 347,Boat,17219.0,,4.9,4143,Reliance Digital,170,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 219,Nike,34253.0,,3.7,841,Flipkart,152,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 250,MI,39513.0,,3.4,4537,Reliance Digital,171,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 491,Dell,25496.0,,3.4,2200,Reliance Digital,144,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Philips men running shoes Model 426,Philips,27021.0,,3.8,2209,Amazon,153,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 267,HP,46662.0,,3.0,359,Reliance Digital,129,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 173,Dell,18061.0,,4.3,4758,Flipkart,130,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 351,Samsung,37724.0,,2.6,3723,Reliance Digital,131,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 614,Dell,44089.0,,3.9,200,Flipkart,158,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 977,MI,41365.0,,3.8,1093,Croma,132,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 911,LG,15783.0,,3.8,2230,Amazon,172,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 190,HP,36826.0,,2.5,320,Amazon,173,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Sony men running shoes Model 605,Sony,22100.5,,2.9,418,Croma,154,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 994,Philips,36273.0,,3.6,1514,Reliance Digital,159,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 796,Samsung,7217.0,,4.3,4830,Reliance Digital,133,2 Days,0.0,Premium (5K-15K),0.0,,,csv
